Use.bias Bias Pop.size Elite.prop Tourny.size Standardized.fitness Adjusted.fitness Hits
true 0.750000 1024 0.000000 5 205.6156 0.0048399055 171
true 0.750000 1024 0.000000 7 19.369566 0.049092848 312
true 0.750000 10240 0.010000 2 68.4507 0.014398703 196
true 0.750000 10240 0.010000 3 0.0 1.0 676
true 0.750000 10240 0.010000 5 13.758191 0.067758985 484
true 0.750000 10240 0.010000 7 54.830105 0.017911483 96
true 0.750000 1024 0.010000 2 82.81058 0.011931668 60
true 0.750000 1024 0.010000 3 144.3674 0.0068791215 251
true 0.750000 1024 0.010000 5 37.863514 0.025731076 490
true 0.750000 1024 0.010000 7 39.542645 0.024665387 296
true 1.000000 10240 0.000000 2 23.081894 0.041524973 508
true 1.000000 10240 0.000000 3 22.933409 0.0417826 570
true 1.000000 10240 0.000000 5 0.0 1.0 676
true 1.000000 10240 0.000000 7 0.0 1.0 676
true 1.000000 1024 0.000000 2 56.419514 0.017415682 60
true 1.000000 1024 0.000000 3 103.91302 0.009531706 244
true 1.000000 1024 0.000000 5 131.09042 0.0075705717 286
true 1.000000 1024 0.000000 7 32.573746 0.029785179 486
true 1.000000 10240 0.010000 2 18.50457 0.051270034 576
true 1.000000 10240 0.010000 3 0.0 1.0 676
true 1.000000 10240 0.010000 5 23.208035 0.0413086 550
true 1.000000 10240 0.010000 7 23.998009 0.040003188 590
true 1.000000 1024 0.010000 2 72.466156 0.01361171 180
true 1.000000 1024 0.010000 3 261.98407 0.0038025116 84
true 1.000000 1024 0.010000 5 55.9174 0.01756932 268
true 1.000000 1024 0.010000 7 259.82007 0.0038340609 84
false 1.000000 10240 0.000000 2 96.67956 0.010237557 48
false 1.000000 10240 0.000000 3 0.0 1.0 676
false 1.000000 10240 0.000000 5 0.0 1.0 676
false 1.000000 10240 0.000000 7 0.0 1.0 676
false 1.000000 1024 0.000000 2 142.92754 0.0069479407 192
false 1.000000 1024 0.000000 3 238.6703 0.0041723982 111
false 1.000000 1024 0.000000 5 252.95653 0.0039376817 87
false 1.000000 1024 0.000000 7 66.64594 0.0147828525 299
false 1.000000 10240 0.010000 2 0.0 1.0 676
false 1.000000 10240 0.010000 3 48.074276 0.020377275 132
false 1.000000 10240 0.010000 5 28.109343 0.034353234 530
false 1.000000 10240 0.010000 7 29.515757 0.032769956 502
false 1.000000 1024 0.010000 2 82.52434 0.011972559 24
false 1.000000 1024 0.010000 3 79.563965 0.012412498 50
false 1.000000 1024 0.010000 5 138.19951 0.0071839336 226
false 1.000000 1024 0.010000 7 70.2288 0.014039265 76
true 0.000000 10240 0.000000 2 72.96024 0.013520777 62
true 0.000000 10240 0.000000 3 0.0 1.0 676
true 0.000000 10240 0.000000 5 0.0 1.0 676
true 0.000000 10240 0.000000 7 0.0 1.0 676
true 0.000000 1024 0.000000 2 259.21414 0.0038429887 8
true 0.000000 1024 0.000000 3 196.41542 0.00506546 22
true 0.000000 1024 0.000000 5 99.99666 0.009901318 240
true 0.000000 1024 0.000000 7 187.5372 0.005303993 107
true 0.000000 10240 0.010000 2 0.0 1.0 676
true 0.000000 10240 0.010000 3 19.255772 0.049368646 480
true 0.000000 10240 0.010000 5 0.0 1.0 676
true 0.000000 10240 0.010000 7 0.0 1.0 676
true 0.000000 1024 0.010000 2 97.62474 0.010139444 24
true 0.000000 1024 0.010000 3 100.803925 0.0098228045 222
true 0.000000 1024 0.010000 5 0.0 1.0 676
true 0.000000 1024 0.010000 7 70.2288 0.014039265 76
true 0.250000 10240 0.000000 2 0.0 1.0 676
true 0.250000 10240 0.000000 3 69.80736 0.014122826 196
true 0.250000 10240 0.000000 5 0.0 1.0 676
true 0.250000 10240 0.000000 7 31.539762 0.03073163 448
true 0.250000 1024 0.000000 2 201.40117 0.004940683 33
true 0.250000 1024 0.000000 3 0.0 1.0 676
true 0.250000 1024 0.000000 5 138.15375 0.007186296 63
true 0.250000 1024 0.000000 7 28.147945 0.034307737 560
true 0.250000 10240 0.010000 2 28.183634 0.034265783 544
true 0.250000 10240 0.010000 3 27.272545 0.035370003 568
true 0.250000 10240 0.010000 5 19.332483 0.049182385 434
true 0.250000 10240 0.010000 7 21.877132 0.04371177 509
true 0.250000 1024 0.010000 2 99.672676 0.009933182 12
true 0.250000 1024 0.010000 3 142.12088 0.0069871005 264
true 0.250000 1024 0.010000 5 135.33371 0.007334943 141
true 0.250000 1024 0.010000 7 140.35101 0.0070745866 156
true 0.500000 10240 0.000000 2 51.916542 0.018897682 56
true 0.500000 10240 0.000000 3 58.605377 0.01677701 200
true 0.500000 10240 0.000000 5 0.0 1.0 676
true 0.500000 10240 0.000000 7 0.0 1.0 676
true 0.500000 1024 0.000000 2 158.12033 0.006284552 36
true 0.500000 1024 0.000000 3 72.22112 0.013657262 176
true 0.500000 1024 0.000000 5 25.778372 0.03734357 574
true 0.500000 1024 0.000000 7 253.53326 0.0039287596 96
true 0.500000 10240 0.010000 2 0.0 1.0 676
true 0.500000 10240 0.010000 3 50.760822 0.019319631 196
true 0.500000 10240 0.010000 5 25.841646 0.03725554 586
true 0.500000 10240 0.010000 7 0.0 1.0 676
true 0.500000 1024 0.010000 2 26.65395 0.0361612 572
true 0.500000 1024 0.010000 3 68.26113 0.014438112 132
true 0.500000 1024 0.010000 5 160.40433 0.0061956206 128
true 0.500000 1024 0.010000 7 254.98956 0.0039064093 82
true 0.750000 10240 0.000000 2 26.7201 0.036074907 564
true 0.750000 10240 0.000000 3 25.86588 0.037221935 578
true 0.750000 10240 0.000000 5 68.20589 0.014449637 196
true 0.750000 10240 0.000000 7 19.133404 0.0496687 376
true 0.750000 1024 0.000000 2 264.5893 0.003765212 82
true 0.750000 1024 0.000000 3 234.18083 0.0042520473 126
true 0.750000 1024 0.000000 5 41.54584 0.02350406 320
true 0.750000 1024 0.000000 7 27.940716 0.034553394 560
true 0.750000 10240 0.010000 2 0.0 1.0 676
true 0.750000 10240 0.010000 3 63.29104 0.015554267 197
true 0.750000 10240 0.010000 5 17.904041 0.052898742 552
true 0.750000 10240 0.010000 7 135.28717 0.0073374477 41
true 0.750000 1024 0.010000 2 118.090416 0.008396981 312
true 0.750000 1024 0.010000 3 40.962517 0.023830792 364
true 0.750000 1024 0.010000 5 139.06519 0.007139533 40
true 0.750000 1024 0.010000 7 257.2418 0.0038723398 84
true 1.000000 10240 0.000000 2 16.589106 0.056853373 484
true 1.000000 10240 0.000000 3 69.12205 0.01426085 196
true 1.000000 10240 0.000000 5 0.0 1.0 676
true 1.000000 10240 0.000000 7 0.0 1.0 676
true 1.000000 1024 0.000000 2 33.44191 0.029034395 504
true 1.000000 1024 0.000000 3 73.047966 0.013504759 180
true 1.000000 1024 0.000000 5 0.0 1.0 676
true 1.000000 1024 0.000000 7 29.308252 0.032994315 486
true 1.000000 10240 0.010000 2 0.0 1.0 676
true 1.000000 10240 0.010000 3 21.762608 0.043931697 550
true 1.000000 10240 0.010000 5 66.57117 0.014799211 212
true 1.000000 10240 0.010000 7 0.0 1.0 676
true 1.000000 1024 0.010000 2 258.56458 0.0038526058 87
true 1.000000 1024 0.010000 3 67.572395 0.014583128 60
true 1.000000 1024 0.010000 5 129.66699 0.007653042 234
true 1.000000 1024 0.010000 7 232.47578 0.0042830994 92
false 1.000000 10240 0.000000 2 99.332436 0.009966867 24
false 1.000000 10240 0.000000 3 30.432228 0.031814482 514
false 1.000000 10240 0.000000 5 0.0 1.0 676
false 1.000000 10240 0.000000 7 0.0 1.0 676
false 1.000000 1024 0.000000 2 158.12033 0.006284552 36
false 1.000000 1024 0.000000 3 70.72602 0.013941942 72
false 1.000000 1024 0.000000 5 19.705952 0.048295293 280
false 1.000000 1024 0.000000 7 258.47217 0.003853978 86
false 1.000000 10240 0.010000 2 70.00185 0.014084141 76
false 1.000000 10240 0.010000 3 0.0 1.0 676
false 1.000000 10240 0.010000 5 0.0 1.0 676
false 1.000000 10240 0.010000 7 26.226604 0.03672878 564
false 1.000000 1024 0.010000 2 48.632248 0.020148192 108
false 1.000000 1024 0.010000 3 0.0 1.0 676
false 1.000000 1024 0.010000 5 114.97676 0.008622417 204
false 1.000000 1024 0.010000 7 257.63925 0.0038663892 86
true 0.000000 10240 0.000000 2 57.298923 0.017152976 36
true 0.000000 10240 0.000000 3 27.980324 0.034506172 556
true 0.000000 10240 0.000000 5 0.0 1.0 676
true 0.000000 10240 0.000000 7 0.0 1.0 676
true 0.000000 1024 0.000000 2 288.18085 0.0034580436 80
true 0.000000 1024 0.000000 3 123.032036 0.008062433 208
true 0.000000 1024 0.000000 5 75.59314 0.013056 32
true 0.000000 1024 0.000000 7 26.384375 0.036517177 564
true 0.000000 10240 0.010000 2 0.0 1.0 676
true 0.000000 10240 0.010000 3 0.0 1.0 676
true 0.000000 10240 0.010000 5 52.548283 0.018674735 103
true 0.000000 10240 0.010000 7 19.717018 0.048269495 332
true 0.000000 1024 0.010000 2 74.32563 0.013275694 190
true 0.000000 1024 0.010000 3 22.831894 0.041960575 508
true 0.000000 1024 0.010000 5 140.59973 0.0070621604 112
true 0.000000 1024 0.010000 7 34.561363 0.028120406 406
true 0.250000 10240 0.000000 2 72.18921 0.0136632165 51
true 0.250000 10240 0.000000 3 27.551071 0.035024956 560
true 0.250000 10240 0.000000 5 0.0 1.0 676
true 0.250000 10240 0.000000 7 25.432976 0.037831534 580
true 0.250000 1024 0.000000 2 260.98407 0.003817026 84
true 0.250000 1024 0.000000 3 30.713089 0.03153272 516
true 0.250000 1024 0.000000 5 0.0 1.0 676
true 0.250000 1024 0.000000 7 200.33533 0.0049668383 115
true 0.250000 10240 0.010000 2 69.615906 0.0141611155 197
true 0.250000 10240 0.010000 3 0.0 1.0 676
true 0.250000 10240 0.010000 5 0.0 1.0 676
true 0.250000 10240 0.010000 7 21.887066 0.0436928 510
true 0.250000 1024 0.010000 2 64.93006 0.015167587 150
true 0.250000 1024 0.010000 3 261.98407 0.0038025116 84
true 0.250000 1024 0.010000 5 64.45132 0.015278531 77
true 0.250000 1024 0.010000 7 261.97607 0.0038026273 2
true 0.500000 10240 0.000000 2 0.0 1.0 676
true 0.500000 10240 0.000000 3 69.66432 0.014151413 200
true 0.500000 10240 0.000000 5 26.172062 0.036802508 584
true 0.500000 10240 0.000000 7 129.93228 0.0076375357 122
true 0.500000 1024 0.000000 2 249.08246 0.003998681 104
true 0.500000 1024 0.000000 3 118.805405 0.008346869 98
true 0.500000 1024 0.000000 5 29.277739 0.033027567 552
true 0.500000 1024 0.000000 7 30.713089 0.03153272 516
true 0.500000 10240 0.010000 2 0.0 1.0 676
true 0.500000 10240 0.010000 3 68.989914 0.014287773 190
true 0.500000 10240 0.010000 5 0.0 1.0 676
true 0.500000 10240 0.010000 7 66.35601 0.014846485 208
true 0.500000 1024 0.010000 2 260.98407 0.003817026 85
true 0.500000 1024 0.010000 3 231.39003 0.0043031108 108
true 0.500000 1024 0.010000 5 69.41129 0.014202267 68
true 0.500000 1024 0.010000 7 0.0 1.0 676
true 0.750000 10240 0.000000 2 20.39686 0.04673583 572
true 0.750000 10240 0.000000 3 67.96098 0.014500953 198
true 0.750000 10240 0.000000 5 0.0 1.0 676
true 0.750000 10240 0.000000 7 25.692104 0.03746426 580
true 0.750000 1024 0.000000 2 233.10336 0.0042716176 122
true 0.750000 1024 0.000000 3 228.0976 0.004364952 8
true 0.750000 1024 0.000000 5 28.836185 0.033516347 545
true 0.750000 1024 0.000000 7 28.321009 0.034105238 524
true 0.750000 10240 0.010000 2 0.0 1.0 676
true 0.750000 10240 0.010000 3 16.25677 0.057948276 499
true 0.750000 10240 0.010000 5 0.0 1.0 676
true 0.750000 10240 0.010000 7 0.0 1.0 676
true 0.750000 1024 0.010000 2 73.047966 0.013504759 180
true 0.750000 1024 0.010000 3 168.29741 0.005906765 118
true 0.750000 1024 0.010000 5 32.87164 0.029523224 502
true 0.750000 1024 0.010000 7 18.556723 0.051133312 412
true 1.000000 10240 0.000000 2 32.460712 0.029885795 238
true 1.000000 10240 0.000000 3 22.761076 0.042085636 580
true 1.000000 10240 0.000000 5 0.0 1.0 676
true 1.000000 10240 0.000000 7 22.277395 0.042960133 292
true 1.000000 1024 0.000000 2 68.05841 0.014480496 172
true 1.000000 1024 0.000000 3 253.98407 0.003921814 92
true 1.000000 1024 0.000000 5 16.50815 0.057116255 494
true 1.000000 1024 0.000000 7 261.98407 0.0038025116 84
true 1.000000 10240 0.010000 2 49.003887 0.019998446 80
true 1.000000 10240 0.010000 3 18.167067 0.052172825 512
true 1.000000 10240 0.010000 5 41.08084 0.023763783 296
true 1.000000 10240 0.010000 7 0.0 1.0 676
true 1.000000 1024 0.010000 2 115.796585 0.008561894 312
true 1.000000 1024 0.010000 3 39.94542 0.024422755 257
true 1.000000 1024 0.010000 5 220.24603 0.004519855 99
true 1.000000 1024 0.010000 7 44.59485 0.021932302 167
false 1.000000 10240 0.000000 2 90.30556 0.010952236 28
false 1.000000 10240 0.000000 3 28.745693 0.033618312 548
false 1.000000 10240 0.000000 5 35.705284 0.027244033 368
false 1.000000 10240 0.000000 7 22.21068 0.043083616 532
false 1.000000 1024 0.000000 2 117.106834 0.008466911 28
false 1.000000 1024 0.000000 3 30.598387 0.031647187 532
false 1.000000 1024 0.000000 5 118.090416 0.008396981 312
false 1.000000 1024 0.000000 7 252.83908 0.003939504 95
false 1.000000 10240 0.010000 2 0.0 1.0 676
false 1.000000 10240 0.010000 3 0.0 1.0 676
false 1.000000 10240 0.010000 5 65.01627 0.01514778 98
false 1.000000 10240 0.010000 7 62.511936 0.015745072 100
false 1.000000 1024 0.010000 2 104.33578 0.009493451 168
false 1.000000 1024 0.010000 3 27.72042 0.03481843 556
false 1.000000 1024 0.010000 5 16.589106 0.056853373 484
false 1.000000 1024 0.010000 7 28.36803 0.034050632 499
true 0.000000 10240 0.000000 2 90.14802 0.010971165 8
true 0.000000 10240 0.000000 3 0.0 1.0 676
true 0.000000 10240 0.000000 5 0.0 1.0 676
true 0.000000 10240 0.000000 7 25.820757 0.037284557 556
true 0.000000 1024 0.000000 2 171.02934 0.0058129616 8
true 0.000000 1024 0.000000 3 45.955853 0.0212966 32
true 0.000000 1024 0.000000 5 39.870445 0.024467558 514
true 0.000000 1024 0.000000 7 27.713512 0.034826808 249
true 0.000000 10240 0.010000 2 73.047966 0.013504759 180
true 0.000000 10240 0.010000 3 65.7223 0.014987494 98
true 0.000000 10240 0.010000 5 0.0 1.0 676
true 0.000000 10240 0.010000 7 0.0 1.0 676
true 0.000000 1024 0.010000 2 142.20543 0.0069829756 212
true 0.000000 1024 0.010000 3 50.680504 0.019349657 320
true 0.000000 1024 0.010000 5 25.939642 0.03712002 564
true 0.000000 1024 0.010000 7 60.42298 0.01628055 50
true 0.250000 10240 0.000000 2 23.165228 0.041381773 508
true 0.250000 10240 0.000000 3 0.0 1.0 676
true 0.250000 10240 0.000000 5 0.0 1.0 676
true 0.250000 10240 0.000000 7 16.560455 0.056946132 488
true 0.250000 1024 0.000000 2 53.19849 0.018450698 44
true 0.250000 1024 0.000000 3 196.77438 0.0050562667 13
true 0.250000 1024 0.000000 5 256.67847 0.0038808056 86
true 0.250000 1024 0.000000 7 30.31065 0.031938016 480
true 0.250000 10240 0.010000 2 0.0 1.0 676
true 0.250000 10240 0.010000 3 0.0 1.0 676
true 0.250000 10240 0.010000 5 203.62613 0.0048869615 107
true 0.250000 10240 0.010000 7 0.0 1.0 676
true 0.250000 1024 0.010000 2 164.28053 0.0060503194 124
true 0.250000 1024 0.010000 3 0.0 1.0 676
true 0.250000 1024 0.010000 5 28.156555 0.034297604 138
true 0.250000 1024 0.010000 7 27.350075 0.035273276 568
true 0.500000 10240 0.000000 2 0.0 1.0 676
true 0.500000 10240 0.000000 3 18.148369 0.052223768 516
true 0.500000 10240 0.000000 5 0.0 1.0 676
true 0.500000 10240 0.000000 7 0.0 1.0 676
true 0.500000 1024 0.000000 2 144.09042 0.0068922536 260
true 0.500000 1024 0.000000 3 261.98407 0.0038025116 84
true 0.500000 1024 0.000000 5 150.17128 0.0066150133 28
true 0.500000 1024 0.000000 7 29.1854 0.033128597 518
true 0.500000 10240 0.010000 2 27.173298 0.035494603 568
true 0.500000 10240 0.010000 3 63.985542 0.015388038 100
true 0.500000 10240 0.010000 5 31.520744 0.030749604 378
true 0.500000 10240 0.010000 7 0.0 1.0 676
true 0.500000 1024 0.010000 2 30.93248 0.031316075 500
true 0.500000 1024 0.010000 3 60.784363 0.016185325 302
true 0.500000 1024 0.010000 5 28.55515 0.033835053 488
true 0.500000 1024 0.010000 7 138.2076 0.007183516 149
true 0.750000 10240 0.000000 2 0.0 1.0 676
true 0.750000 10240 0.000000 3 26.7432 0.03604487 568
true 0.750000 10240 0.000000 5 66.37335 0.014842664 88
true 0.750000 10240 0.000000 7 0.0 1.0 676
true 0.750000 1024 0.000000 2 103.87346 0.0095353015 244
true 0.750000 1024 0.000000 3 53.4731 0.018357685 294
true 0.750000 1024 0.000000 5 85.59534 0.011547966 104
true 0.750000 1024 0.000000 7 255.21034 0.0039030432 90
true 0.750000 10240 0.010000 2 128.03812 0.0077496483 46
true 0.750000 10240 0.010000 3 0.0 1.0 676
true 0.750000 10240 0.010000 5 0.0 1.0 676
true 0.750000 10240 0.010000 7 0.0 1.0 676
true 0.750000 1024 0.010000 2 26.348272 0.036565382 568
true 0.750000 1024 0.010000 3 30.055983 0.032199915 512
true 0.750000 1024 0.010000 5 144.56934 0.0068695787 22
true 0.750000 1024 0.010000 7 22.403706 0.042728275 264
true 1.000000 10240 0.000000 2 19.589106 0.048569374 480
true 1.000000 10240 0.000000 3 0.0 1.0 676
true 1.000000 10240 0.000000 5 25.479908 0.037764482 553
true 1.000000 10240 0.000000 7 68.969 0.014292044 197
true 1.000000 1024 0.000000 2 102.53579 0.009658496 88
true 1.000000 1024 0.000000 3 245.32333 0.0040597045 101
true 1.000000 1024 0.000000 5 248.86726 0.004002125 103
true 1.000000 1024 0.000000 7 27.886358 0.03461842 546
true 1.000000 10240 0.010000 2 26.11663 0.036877736 506
true 1.000000 10240 0.010000 3 23.546005 0.040739827 520
true 1.000000 10240 0.010000 5 0.0 1.0 676
true 1.000000 10240 0.010000 7 0.0 1.0 676
true 1.000000 1024 0.010000 2 261.98407 0.0038025116 84
true 1.000000 1024 0.010000 3 30.242916 0.032007255 504
true 1.000000 1024 0.010000 5 26.65395 0.0361612 572
true 1.000000 1024 0.010000 7 41.402634 0.02358344 346
false 1.000000 10240 0.000000 2 106.369545 0.009313628 24
false 1.000000 10240 0.000000 3 0.0 1.0 676
false 1.000000 10240 0.000000 5 67.86621 0.01452091 196
false 1.000000 10240 0.000000 7 0.0 1.0 676
false 1.000000 1024 0.000000 2 222.16928 0.0044809035 104
false 1.000000 1024 0.000000 3 259.98407 0.0038316515 86
false 1.000000 1024 0.000000 5 261.98407 0.0038025116 84
false 1.000000 1024 0.000000 7 136.8248 0.007255588 36
false 1.000000 10240 0.010000 2 23.832008 0.040270604 362
false 1.000000 10240 0.010000 3 0.0 1.0 676
false 1.000000 10240 0.010000 5 0.0 1.0 676
false 1.000000 10240 0.010000 7 25.349155 0.03795188 592
false 1.000000 1024 0.010000 2 58.121365 0.016914358 146
false 1.000000 1024 0.010000 3 133.86139 0.007415021 272
false 1.000000 1024 0.010000 5 37.24687 0.026145931 100
false 1.000000 1024 0.010000 7 33.543247 0.028949218 482
true 0.000000 10240 0.000000 2 158.12033 0.006284552 36
true 0.000000 10240 0.000000 3 54.857273 0.017902771 52
true 0.000000 10240 0.000000 5 0.0 1.0 676
true 0.000000 10240 0.000000 7 19.255772 0.049368646 480
true 0.000000 1024 0.000000 2 190.70253 0.005216415 16
true 0.000000 1024 0.000000 3 158.12033 0.006284552 36
true 0.000000 1024 0.000000 5 139.06519 0.007139533 40
true 0.000000 1024 0.000000 7 59.94008 0.016409563 80
true 0.000000 10240 0.010000 2 0.0 1.0 676
true 0.000000 10240 0.010000 3 0.0 1.0 676
true 0.000000 10240 0.010000 5 0.0 1.0 676
true 0.000000 10240 0.010000 7 0.0 1.0 676
true 0.000000 1024 0.010000 2 140.71971 0.0070561813 156
true 0.000000 1024 0.010000 3 140.88123 0.0070481487 200
true 0.000000 1024 0.010000 5 229.22307 0.0043436135 102
true 0.000000 1024 0.010000 7 57.037605 0.017230207 108
true 0.250000 10240 0.000000 2 0.0 1.0 676
true 0.250000 10240 0.000000 3 0.0 1.0 676
true 0.250000 10240 0.000000 5 0.0 1.0 676
true 0.250000 10240 0.000000 7 4.537394 0.18059036 562
true 0.250000 1024 0.000000 2 158.12033 0.006284552 36
true 0.250000 1024 0.000000 3 256.63696 0.0038814307 84
true 0.250000 1024 0.000000 5 33.108578 0.029318139 504
true 0.250000 1024 0.000000 7 231.30858 0.0043046195 122
true 0.250000 10240 0.010000 2 0.0 1.0 676
true 0.250000 10240 0.010000 3 16.939106 0.055744138 480
true 0.250000 10240 0.010000 5 20.952415 0.045553073 573
true 0.250000 10240 0.010000 7 2.0551703 0.327314 672
true 0.250000 1024 0.010000 2 152.81516 0.00650131 28
true 0.250000 1024 0.010000 3 149.95688 0.0066244085 32
true 0.250000 1024 0.010000 5 229.50761 0.0043382514 124
true 0.250000 1024 0.010000 7 118.090416 0.008396981 312
true 0.500000 10240 0.000000 2 0.0 1.0 676
true 0.500000 10240 0.000000 3 0.0 1.0 676
true 0.500000 10240 0.000000 5 0.0 1.0 676
true 0.500000 10240 0.000000 7 26.285063 0.03665009 580
true 0.500000 1024 0.000000 2 73.047966 0.013504759 180
true 0.500000 1024 0.000000 3 257.83588 0.003863452 86
true 0.500000 1024 0.000000 5 185.74815 0.0053548054 108
true 0.500000 1024 0.000000 7 60.021294 0.016387722 174
true 0.500000 10240 0.010000 2 19.089106 0.049778223 480
true 0.500000 10240 0.010000 3 69.80736 0.014122826 196
true 0.500000 10240 0.010000 5 0.0 1.0 676
true 0.500000 10240 0.010000 7 58.292328 0.016865589 142
true 0.500000 1024 0.010000 2 259.98407 0.0038316515 86
true 0.500000 1024 0.010000 3 30.67561 0.031570032 500
true 0.500000 1024 0.010000 5 232.1057 0.0042898995 98
true 0.500000 1024 0.010000 7 154.4184 0.0064342446 40
true 0.750000 10240 0.000000 2 0.0 1.0 676
true 0.750000 10240 0.000000 3 0.0 1.0 676
true 0.750000 10240 0.000000 5 0.0 1.0 676
true 0.750000 10240 0.000000 7 8.267955 0.10789867 468
true 0.750000 1024 0.000000 2 259.47217 0.0038391817 85
true 0.750000 1024 0.000000 3 29.297937 0.033005547 556
true 0.750000 1024 0.000000 5 138.4538 0.0071708336 218
true 0.750000 1024 0.000000 7 218.91418 0.004547228 66
true 0.750000 10240 0.010000 2 47.260506 0.020720877 260
true 0.750000 10240 0.010000 3 53.235123 0.018438237 102
true 0.750000 10240 0.010000 5 0.0 1.0 676
true 0.750000 10240 0.010000 7 21.827452 0.043806903 512
true 0.750000 1024 0.010000 2 73.657486 0.013394504 176
true 0.750000 1024 0.010000 3 261.56458 0.0038085869 84
true 0.750000 1024 0.010000 5 153.009 0.006493127 177
true 0.750000 1024 0.010000 7 1.0 0.5 672
true 1.000000 10240 0.000000 2 0.0 1.0 676
true 1.000000 10240 0.000000 3 0.0 1.0 676
true 1.000000 10240 0.000000 5 16.44371 0.057327252 480
true 1.000000 10240 0.000000 7 0.0 1.0 676
true 1.000000 1024 0.000000 2 158.12033 0.006284552 36
true 1.000000 1024 0.000000 3 28.759958 0.033602197 556
true 1.000000 1024 0.000000 5 261.98407 0.0038025116 84
true 1.000000 1024 0.000000 7 68.5336 0.014381536 185
true 1.000000 10240 0.010000 2 0.5 0.6666667 674
true 1.000000 10240 0.010000 3 0.0 1.0 676
true 1.000000 10240 0.010000 5 19.957186 0.04771633 206
true 1.000000 10240 0.010000 7 0.0 1.0 676
true 1.000000 1024 0.010000 2 80.843925 0.012218378 308
true 1.000000 1024 0.010000 3 26.12523 0.036866046 576
true 1.000000 1024 0.010000 5 29.574577 0.032706913 550
true 1.000000 1024 0.010000 7 26.084368 0.036921665 528
false 1.000000 10240 0.000000 2 75.70991 0.013036125 24
false 1.000000 10240 0.000000 3 0.0 1.0 676
false 1.000000 10240 0.000000 5 0.0 1.0 676
false 1.000000 10240 0.000000 7 62.07856 0.015853247 132
false 1.000000 1024 0.000000 2 175.51195 0.005665339 118
false 1.000000 1024 0.000000 3 103.85582 0.009536905 22
false 1.000000 1024 0.000000 5 0.0 1.0 676
false 1.000000 1024 0.000000 7 42.756073 0.02285397 296
false 1.000000 10240 0.010000 2 30.57642 0.031669203 516
false 1.000000 10240 0.010000 3 29.296543 0.033007067 152
false 1.000000 10240 0.010000 5 29.486553 0.032801345 511
false 1.000000 10240 0.010000 7 0.0 1.0 676
false 1.000000 1024 0.010000 2 141.65594 0.0070098727 212
false 1.000000 1024 0.010000 3 27.72042 0.03481843 556
false 1.000000 1024 0.010000 5 36.347622 0.026775466 304
false 1.000000 1024 0.010000 7 124.63653 0.007959468 41
true 0.000000 10240 0.000000 2 75.70991 0.013036125 24
true 0.000000 10240 0.000000 3 27.72042 0.03481843 556
true 0.000000 10240 0.000000 5 26.12302 0.03686905 584
true 0.000000 10240 0.000000 7 64.0104 0.015382155 56
true 0.000000 1024 0.000000 2 158.12033 0.006284552 36
true 0.000000 1024 0.000000 3 65.58346 0.015018745 26
true 0.000000 1024 0.000000 5 181.48726 0.0054798345 17
true 0.000000 1024 0.000000 7 36.01081 0.027019132 332
true 0.000000 10240 0.010000 2 18.255772 0.05193248 480
true 0.000000 10240 0.010000 3 64.34485 0.0153034255 100
true 0.000000 10240 0.010000 5 25.524923 0.037700392 576
true 0.000000 10240 0.010000 7 26.42567 0.036462188 86
true 0.000000 1024 0.010000 2 288.18085 0.0034580436 80
true 0.000000 1024 0.010000 3 123.78568 0.00801374 169
true 0.000000 1024 0.010000 5 118.090416 0.008396981 312
true 0.000000 1024 0.010000 7 31.771973 0.030513879 514
true 0.250000 10240 0.000000 2 48.248947 0.020305002 52
true 0.250000 10240 0.000000 3 0.0 1.0 676
true 0.250000 10240 0.000000 5 26.481129 0.036388606 554
true 0.250000 10240 0.000000 7 25.774057 0.03734959 576
true 0.250000 1024 0.000000 2 144.09042 0.0068922536 260
true 0.250000 1024 0.000000 3 42.55123 0.022961464 344
true 0.250000 1024 0.000000 5 252.74721 0.00394093 93
true 0.250000 1024 0.000000 7 0.0 1.0 676
true 0.250000 10240 0.010000 2 26.110554 0.036886003 546
true 0.250000 10240 0.010000 3 0.0 1.0 676
true 0.250000 10240 0.010000 5 27.800201 0.034721978 545
true 0.250000 10240 0.010000 7 139.83324 0.0071005966 60
true 0.250000 1024 0.010000 2 41.076504 0.023766233 268
true 0.250000 1024 0.010000 3 22.998676 0.041668966 508
true 0.250000 1024 0.010000 5 44.781586 0.021842843 192
true 0.250000 1024 0.010000 7 259.98407 0.0038316515 85
true 0.500000 10240 0.000000 2 0.0 1.0 676
true 0.500000 10240 0.000000 3 0.0 1.0 676
true 0.500000 10240 0.000000 5 38.955917 0.025027582 234
true 0.500000 10240 0.000000 7 0.0 1.0 676
true 0.500000 1024 0.000000 2 44.697144 0.021883206 52
true 0.500000 1024 0.000000 3 75.46094 0.013078573 84
true 0.500000 1024 0.000000 5 257.32974 0.0038710216 84
true 0.500000 1024 0.000000 7 29.092485 0.033230886 566
true 0.500000 10240 0.010000 2 0.0 1.0 676
true 0.500000 10240 0.010000 3 0.30769232 0.7647059 672
true 0.500000 10240 0.010000 5 0.0 1.0 676
true 0.500000 10240 0.010000 7 0.0 1.0 676
true 0.500000 1024 0.010000 2 0.0 1.0 676
true 0.500000 1024 0.010000 3 236.18083 0.0042161923 124
true 0.500000 1024 0.010000 5 162.83029 0.0061038774 119
true 0.500000 1024 0.010000 7 118.090416 0.008396981 312
