Use.bias Bias Pop.size Elite.prop Tourny.size Standardized.fitness Adjusted.fitness Hits
true 0.000000 1024 0.000000 3 27.842945 0.034670524 172
true 0.000000 1024 0.000000 5 16.340776 0.057667546 340
true 0.000000 1024 0.000000 7 31.87295 0.03042015 124
true 0.000000 10240 0.010000 2 19.487263 0.048810817 196
true 0.000000 10240 0.010000 3 9.719021 0.0932921 264
true 0.000000 10240 0.010000 5 11.929564 0.07734212 494
true 0.000000 10240 0.010000 7 18.232885 0.05199428 124
true 0.000000 1024 0.010000 2 31.832054 0.030458039 304
true 0.000000 1024 0.010000 3 34.582165 0.028103968 108
true 0.000000 1024 0.010000 5 59.686764 0.016478058 120
true 0.000000 1024 0.010000 7 6.47043 0.13386111 504
true 0.250000 10240 0.000000 2 24.607853 0.03905052 172
true 0.250000 10240 0.000000 3 12.121002 0.07621369 280
true 0.250000 10240 0.000000 5 9.056357 0.09943958 460
true 0.250000 10240 0.000000 7 17.702206 0.053469628 412
true 0.250000 1024 0.000000 2 34.22516 0.0283888 96
true 0.250000 1024 0.000000 3 23.05103 0.041578263 152
true 0.250000 1024 0.000000 5 45.463757 0.021522151 84
true 0.250000 1024 0.000000 7 31.039618 0.031211358 108
true 0.250000 10240 0.010000 2 17.65253 0.053612027 296
true 0.250000 10240 0.010000 3 7.2485876 0.121232875 436
true 0.250000 10240 0.010000 5 15.910915 0.059133403 324
true 0.250000 10240 0.010000 7 10.785152 0.08485253 312
true 0.250000 1024 0.010000 2 23.281366 0.041183844 200
true 0.250000 1024 0.010000 3 36.990074 0.026322665 100
true 0.250000 1024 0.010000 5 39.929733 0.024432117 300
true 0.250000 1024 0.010000 7 26.575758 0.036263734 172
true 0.500000 10240 0.000000 2 21.294544 0.044854023 248
true 0.500000 10240 0.000000 3 11.514511 0.07990724 264
true 0.500000 10240 0.000000 5 6.2241282 0.13842501 568
true 0.500000 10240 0.000000 7 11.995026 0.076952524 448
true 0.500000 1024 0.000000 2 30.099964 0.032154378 88
true 0.500000 1024 0.000000 3 22.373875 0.04278281 132
true 0.500000 1024 0.000000 5 20.663363 0.046160884 268
true 0.500000 1024 0.000000 7 6.3618083 0.13583618 444
true 0.500000 10240 0.010000 2 18.184021 0.052126717 272
true 0.500000 10240 0.010000 3 11.451944 0.08030874 268
true 0.500000 10240 0.010000 5 7.324339 0.12012966 364
true 0.500000 10240 0.010000 7 15.746075 0.059715487 332
true 0.500000 1024 0.010000 2 31.924093 0.030372892 148
true 0.500000 1024 0.010000 3 14.494965 0.06453709 228
true 0.500000 1024 0.010000 5 51.03276 0.01921866 80
true 0.500000 1024 0.010000 7 11.70351 0.0787184 264
true 0.750000 10240 0.000000 2 11.058514 0.08292896 356
true 0.750000 10240 0.000000 3 10.762399 0.085016675 372
true 0.750000 10240 0.000000 5 5.669872 0.14992791 452
true 0.750000 10240 0.000000 7 10.729894 0.08525226 428
true 0.750000 1024 0.000000 2 27.729065 0.034807954 148
true 0.750000 1024 0.000000 3 27.529127 0.035051897 80
true 0.750000 1024 0.000000 5 15.05403 0.06228965 420
true 0.750000 1024 0.000000 7 13.376037 0.0695602 208
true 0.750000 10240 0.010000 2 15.579307 0.06031615 180
true 0.750000 10240 0.010000 3 11.636792 0.07913401 348
true 0.750000 10240 0.010000 5 16.705938 0.05647823 180
true 0.750000 10240 0.010000 7 6.0330944 0.14218493 508
true 0.750000 1024 0.010000 2 20.201166 0.047167215 128
true 0.750000 1024 0.010000 3 41.2892 0.0236467 172
true 0.750000 1024 0.010000 5 46.971855 0.020845557 60
true 0.750000 1024 0.010000 7 26.575758 0.036263734 172
true 1.000000 10240 0.000000 2 16.562054 0.05694095 280
true 1.000000 10240 0.000000 3 11.466122 0.08021741 440
true 1.000000 10240 0.000000 5 12.965662 0.0716042 262
true 1.000000 10240 0.000000 7 11.948883 0.077226736 404
true 1.000000 1024 0.000000 2 26.51578 0.03634278 144
true 1.000000 1024 0.000000 3 14.890271 0.06293159 384
true 1.000000 1024 0.000000 5 11.489864 0.08006492 388
true 1.000000 1024 0.000000 7 40.664673 0.024001148 88
true 1.000000 10240 0.010000 2 8.575487 0.10443333 432
true 1.000000 10240 0.010000 3 36.91992 0.026371362 176
true 1.000000 10240 0.010000 5 16.431427 0.05736765 272
true 1.000000 10240 0.010000 7 27.153635 0.03551939 176
true 1.000000 1024 0.010000 2 8.229272 0.10835091 412
true 1.000000 1024 0.010000 3 14.095221 0.06624614 248
true 1.000000 1024 0.010000 5 31.964228 0.030335916 100
true 1.000000 1024 0.010000 7 94.11847 0.010513205 36
false 1.000000 10240 0.000000 2 31.2136 0.03104279 82
false 1.000000 10240 0.000000 3 17.669441 0.05356347 344
false 1.000000 10240 0.000000 5 7.6759524 0.115261115 496
false 1.000000 10240 0.000000 7 15.242188 0.061568063 336
false 1.000000 1024 0.000000 2 160.58154 0.0061888257 8
false 1.000000 1024 0.000000 3 31.681614 0.030598244 72
false 1.000000 1024 0.000000 5 15.670194 0.05998731 168
false 1.000000 1024 0.000000 7 27.935026 0.03456019 152
false 1.000000 10240 0.010000 2 19.455214 0.048887294 216
false 1.000000 10240 0.010000 3 13.462117 0.06914617 316
false 1.000000 10240 0.010000 5 18.067463 0.052445363 284
false 1.000000 10240 0.010000 7 8.520636 0.10503501 420
false 1.000000 1024 0.010000 2 29.901505 0.032360885 100
false 1.000000 1024 0.010000 3 10.687173 0.08556389 340
false 1.000000 1024 0.010000 5 25.842073 0.037254944 52
false 1.000000 1024 0.010000 7 19.932669 0.047772218 140
true 0.000000 10240 0.000000 2 42.220345 0.023137253 80
true 0.000000 10240 0.000000 3 14.824853 0.06319174 236
true 0.000000 10240 0.000000 5 7.036089 0.12443864 428
true 0.000000 10240 0.000000 7 11.103604 0.08262002 292
true 0.000000 1024 0.000000 2 45.450886 0.021528115 88
true 0.000000 1024 0.000000 3 17.770058 0.05327634 160
true 0.000000 1024 0.000000 5 31.439758 0.030826371 88
true 0.000000 1024 0.000000 7 30.018806 0.032238506 184
true 0.000000 10240 0.010000 2 22.857534 0.04191548 152
true 0.000000 10240 0.010000 3 15.809755 0.059489265 236
true 0.000000 10240 0.010000 5 15.018799 0.062426653 352
true 0.000000 10240 0.010000 7 5.8961754 0.14500791 520
true 0.000000 1024 0.010000 2 44.044155 0.02220044 104
true 0.000000 1024 0.010000 3 26.575758 0.036263734 172
true 0.000000 1024 0.010000 5 20.697567 0.046088118 132
true 0.000000 1024 0.010000 7 27.252203 0.03539547 104
true 0.250000 10240 0.000000 2 25.87699 0.03720655 108
true 0.250000 10240 0.000000 3 14.021714 0.0665703 252
true 0.250000 10240 0.000000 5 12.232292 0.0755727 356
true 0.250000 10240 0.000000 7 9.192759 0.098108865 384
true 0.250000 1024 0.000000 2 46.37745 0.021107089 72
true 0.250000 1024 0.000000 3 51.03308 0.019218544 68
true 0.250000 1024 0.000000 5 64.17262 0.015343866 84
true 0.250000 1024 0.000000 7 44.569122 0.021944685 144
true 0.250000 10240 0.010000 2 14.4100275 0.06489281 204
true 0.250000 10240 0.010000 3 16.33373 0.057690986 292
true 0.250000 10240 0.010000 5 8.795905 0.102083474 404
true 0.250000 10240 0.010000 7 16.16978 0.058241863 288
true 0.250000 1024 0.010000 2 27.558868 0.035015393 92
true 0.250000 1024 0.010000 3 20.421612 0.04668183 188
true 0.250000 1024 0.010000 5 52.61818 0.01865039 236
true 0.250000 1024 0.010000 7 22.594563 0.042382646 208
true 0.500000 10240 0.000000 2 23.864374 0.040218186 144
true 0.500000 10240 0.000000 3 8.822553 0.10180653 464
true 0.500000 10240 0.000000 5 5.9694157 0.14348406 528
true 0.500000 10240 0.000000 7 18.403154 0.051538013 358
true 0.500000 1024 0.000000 2 59.847977 0.0164344 108
true 0.500000 1024 0.000000 3 18.387165 0.05158052 208
true 0.500000 1024 0.000000 5 41.140476 0.023730155 64
true 0.500000 1024 0.000000 7 42.436684 0.023022015 180
true 0.500000 10240 0.010000 2 17.210043 0.054914754 236
true 0.500000 10240 0.010000 3 18.078562 0.052414853 148
true 0.500000 10240 0.010000 5 5.855148 0.14587578 476
true 0.500000 10240 0.010000 7 10.924793 0.0838589 440
true 0.500000 1024 0.010000 2 34.674294 0.028031388 128
true 0.500000 1024 0.010000 3 18.659933 0.05086487 272
true 0.500000 1024 0.010000 5 20.016075 0.047582623 352
true 0.500000 1024 0.010000 7 20.062067 0.04747872 112
true 0.750000 10240 0.000000 2 15.623215 0.060156837 376
true 0.750000 10240 0.000000 3 14.060168 0.06640032 240
true 0.750000 10240 0.000000 5 15.232163 0.061606087 296
true 0.750000 10240 0.000000 7 16.762537 0.056298263 356
true 0.750000 1024 0.000000 2 27.058546 0.035639767 132
true 0.750000 1024 0.000000 3 25.489332 0.037751045 144
true 0.750000 1024 0.000000 5 90.243965 0.010959629 40
true 0.750000 1024 0.000000 7 60.45463 0.016272167 84
true 0.750000 10240 0.010000 2 17.964323 0.052730594 76
true 0.750000 10240 0.010000 3 14.812448 0.06324132 320
true 0.750000 10240 0.010000 5 13.549778 0.06872957 264
true 0.750000 10240 0.010000 7 9.403627 0.09612032 464
true 0.750000 1024 0.010000 2 46.612553 0.021002864 100
true 0.750000 1024 0.010000 3 21.829481 0.04380301 200
true 0.750000 1024 0.010000 5 12.00039 0.07692077 376
true 0.750000 1024 0.010000 7 9.428564 0.09589048 332
true 1.000000 10240 0.000000 2 16.645716 0.05667098 260
true 1.000000 10240 0.000000 3 13.951324 0.066883706 276
true 1.000000 10240 0.000000 5 11.566769 0.07957495 432
true 1.000000 10240 0.000000 7 5.7717586 0.14767213 536
true 1.000000 1024 0.000000 2 18.46201 0.051382154 236
true 1.000000 1024 0.000000 3 42.92687 0.02276511 96
true 1.000000 1024 0.000000 5 7.535308 0.11716039 452
true 1.000000 1024 0.000000 7 53.632107 0.018304255 60
true 1.000000 10240 0.010000 2 13.098393 0.07093007 276
true 1.000000 10240 0.010000 3 10.211653 0.08919292 544
true 1.000000 10240 0.010000 5 11.012782 0.08324467 230
true 1.000000 10240 0.010000 7 16.622454 0.056745786 292
true 1.000000 1024 0.010000 2 37.95952 0.02566767 120
true 1.000000 1024 0.010000 3 19.318773 0.04921557 116
true 1.000000 1024 0.010000 5 10.894716 0.08407094 368
true 1.000000 1024 0.010000 7 50.231365 0.019519292 112
false 1.000000 10240 0.000000 2 34.897568 0.027857041 88
false 1.000000 10240 0.000000 3 15.535896 0.060474496 192
false 1.000000 10240 0.000000 5 11.521721 0.07986123 244
false 1.000000 10240 0.000000 7 10.117788 0.08994595 472
false 1.000000 1024 0.000000 2 46.05535 0.021251569 84
false 1.000000 1024 0.000000 3 25.897528 0.037178136 136
false 1.000000 1024 0.000000 5 37.996914 0.025643054 136
false 1.000000 1024 0.000000 7 35.687477 0.027257258 288
false 1.000000 10240 0.010000 2 19.976631 0.047672097 312
false 1.000000 10240 0.010000 3 11.16131 0.08222798 284
false 1.000000 10240 0.010000 5 5.8715644 0.14552727 508
false 1.000000 10240 0.010000 7 4.845688 0.17106627 512
false 1.000000 1024 0.010000 2 22.594563 0.042382646 208
false 1.000000 1024 0.010000 3 63.944782 0.015397697 68
false 1.000000 1024 0.010000 5 18.609587 0.050995465 176
false 1.000000 1024 0.010000 7 79.55245 0.012414271 70
true 0.000000 10240 0.000000 2 31.985825 0.030316053 128
true 0.000000 10240 0.000000 3 19.332209 0.04918305 104
true 0.000000 10240 0.000000 5 11.021859 0.083181806 432
true 0.000000 10240 0.000000 7 9.942942 0.09138311 420
true 0.000000 1024 0.000000 2 150.3496 0.0066072196 56
true 0.000000 1024 0.000000 3 18.93079 0.050173625 224
true 0.000000 1024 0.000000 5 19.30826 0.049241047 352
true 0.000000 1024 0.000000 7 13.799569 0.06756953 228
true 0.000000 10240 0.010000 2 16.317 0.057746723 168
true 0.000000 10240 0.010000 3 13.387778 0.069503434 296
true 0.000000 10240 0.010000 5 8.41577 0.10620481 384
true 0.000000 10240 0.010000 7 10.226185 0.08907746 428
true 0.000000 1024 0.010000 2 31.202799 0.031053204 44
true 0.000000 1024 0.010000 3 20.001871 0.047614805 112
true 0.000000 1024 0.010000 5 106.71793 0.009283505 56
true 0.000000 1024 0.010000 7 22.533958 0.04249179 128
true 0.250000 10240 0.000000 2 21.622202 0.04420436 144
true 0.250000 10240 0.000000 3 10.147995 0.089702226 480
true 0.250000 10240 0.000000 5 13.843241 0.067370735 248
true 0.250000 10240 0.000000 7 11.666111 0.07895083 264
true 0.250000 1024 0.000000 2 32.564697 0.029793208 196
true 0.250000 1024 0.000000 3 11.84855 0.07782979 270
true 0.250000 1024 0.000000 5 13.859946 0.06729499 456
true 0.250000 1024 0.000000 7 23.065828 0.041552693 340
true 0.250000 10240 0.010000 2 16.403627 0.057459287 144
true 0.250000 10240 0.010000 3 17.862293 0.053015824 124
true 0.250000 10240 0.010000 5 9.785537 0.09271676 412
true 0.250000 10240 0.010000 7 19.215704 0.049466494 180
true 0.250000 1024 0.010000 2 26.955027 0.035771742 152
true 0.250000 1024 0.010000 3 68.071365 0.014477779 120
true 0.250000 1024 0.010000 5 22.848358 0.041931607 176
true 0.250000 1024 0.010000 7 44.999798 0.021739226 68
true 0.500000 10240 0.000000 2 14.441266 0.06476153 332
true 0.500000 10240 0.000000 3 12.596296 0.07354944 324
true 0.500000 10240 0.000000 5 13.99825 0.06667445 264
true 0.500000 10240 0.000000 7 18.734627 0.050672356 168
true 0.500000 1024 0.000000 2 28.98453 0.03335053 48
true 0.500000 1024 0.000000 3 15.276649 0.061437707 336
true 0.500000 1024 0.000000 5 18.4891 0.051310733 180
true 0.500000 1024 0.000000 7 52.21832 0.018790523 56
true 0.500000 10240 0.010000 2 20.276415 0.0470004 232
true 0.500000 10240 0.010000 3 13.758234 0.06775878 140
true 0.500000 10240 0.010000 5 11.755926 0.078394935 424
true 0.500000 10240 0.010000 7 7.407712 0.11893842 448
true 0.500000 1024 0.010000 2 25.833025 0.03726751 180
true 0.500000 1024 0.010000 3 16.229973 0.0580384 200
true 0.500000 1024 0.010000 5 45.518196 0.021496965 164
true 0.500000 1024 0.010000 7 21.244064 0.044955812 116
true 0.750000 10240 0.000000 2 17.5669 0.053859286 228
true 0.750000 10240 0.000000 3 11.727434 0.07857043 276
true 0.750000 10240 0.000000 5 7.145891 0.12276128 468
true 0.750000 10240 0.000000 7 10.221876 0.089111656 316
true 0.750000 1024 0.000000 2 22.055635 0.043373343 148
true 0.750000 1024 0.000000 3 74.939735 0.013168337 84
true 0.750000 1024 0.000000 5 16.458488 0.057278726 372
true 0.750000 1024 0.000000 7 27.70658 0.03483522 84
true 0.750000 10240 0.010000 2 12.330131 0.07501802 296
true 0.750000 10240 0.010000 3 8.167944 0.10907571 456
true 0.750000 10240 0.010000 5 13.899181 0.06711778 432
true 0.750000 10240 0.010000 7 26.216866 0.036741924 252
true 0.750000 1024 0.010000 2 28.017456 0.034462016 100
true 0.750000 1024 0.010000 3 60.89838 0.016155511 70
true 0.750000 1024 0.010000 5 81.26315 0.012156111 84
true 0.750000 1024 0.010000 7 19.1053 0.049738128 152
true 1.000000 10240 0.000000 2 17.509748 0.054025587 148
true 1.000000 10240 0.000000 3 7.981768 0.111336656 472
true 1.000000 10240 0.000000 5 15.427071 0.060875125 196
true 1.000000 10240 0.000000 7 15.030487 0.062381137 184
true 1.000000 1024 0.000000 2 70.37455 0.014010596 68
true 1.000000 1024 0.000000 3 27.701885 0.034840915 108
true 1.000000 1024 0.000000 5 21.98338 0.043509703 180
true 1.000000 1024 0.000000 7 90.870285 0.010884913 68
true 1.000000 10240 0.010000 2 12.031949 0.07673449 280
true 1.000000 10240 0.010000 3 8.507972 0.1051749 452
true 1.000000 10240 0.010000 5 6.0484476 0.1418752 520
true 1.000000 10240 0.010000 7 11.59315 0.07940825 340
true 1.000000 1024 0.010000 2 13.107006 0.07088676 288
true 1.000000 1024 0.010000 3 14.968252 0.06262426 256
true 1.000000 1024 0.010000 5 25.65103 0.037522003 80
true 1.000000 1024 0.010000 7 33.300106 0.02915443 120
false 1.000000 10240 0.000000 2 33.665337 0.02884726 100
false 1.000000 10240 0.000000 3 22.270704 0.042972486 86
false 1.000000 10240 0.000000 5 8.915075 0.10085652 412
false 1.000000 10240 0.000000 7 12.254388 0.07544671 420
false 1.000000 1024 0.000000 2 155.01685 0.006409564 20
false 1.000000 1024 0.000000 3 20.694466 0.046094704 208
false 1.000000 1024 0.000000 5 21.077885 0.045294195 124
false 1.000000 1024 0.000000 7 27.806044 0.034714937 140
false 1.000000 10240 0.010000 2 18.809526 0.050480764 156
false 1.000000 10240 0.010000 3 6.317581 0.13665718 564
false 1.000000 10240 0.010000 5 12.825894 0.07232805 264
false 1.000000 10240 0.010000 7 5.213214 0.1609473 572
false 1.000000 1024 0.010000 2 24.25231 0.03960034 108
false 1.000000 1024 0.010000 3 15.494235 0.06062724 312
false 1.000000 1024 0.010000 5 20.128038 0.04733047 204
false 1.000000 1024 0.010000 7 16.708515 0.056470007 408
true 0.000000 10240 0.000000 2 37.38774 0.026049983 132
true 0.000000 10240 0.000000 3 18.420755 0.0514913 224
true 0.000000 10240 0.000000 5 10.771421 0.084951505 312
true 0.000000 10240 0.000000 7 11.798504 0.078134134 254
true 0.000000 1024 0.000000 2 50.074284 0.019579325 136
true 0.000000 1024 0.000000 3 29.344196 0.03295523 72
true 0.000000 1024 0.000000 5 14.092202 0.066259384 260
true 0.000000 1024 0.000000 7 42.37691 0.02305374 44
true 0.000000 10240 0.010000 2 23.884249 0.040186062 144
true 0.000000 10240 0.010000 3 15.817486 0.05946192 204
true 0.000000 10240 0.010000 5 10.734091 0.08522177 336
true 0.000000 10240 0.010000 7 7.618753 0.11602606 520
true 0.000000 1024 0.010000 2 41.099262 0.023753386 24
true 0.000000 1024 0.010000 3 18.44713 0.051421467 356
true 0.000000 1024 0.010000 5 27.3684 0.03525049 92
true 0.000000 1024 0.010000 7 90.90835 0.010880404 62
true 0.250000 10240 0.000000 2 25.817768 0.03728871 180
true 0.250000 10240 0.000000 3 11.766934 0.078327335 312
true 0.250000 10240 0.000000 5 9.530338 0.094963714 404
true 0.250000 10240 0.000000 7 9.331291 0.096793324 460
true 0.250000 1024 0.000000 2 30.210878 0.03204011 96
true 0.250000 1024 0.000000 3 23.418829 0.040952004 192
true 0.250000 1024 0.000000 5 41.191723 0.02370133 88
true 0.250000 1024 0.000000 7 20.436895 0.046648547 220
true 0.250000 10240 0.010000 2 14.637015 0.06395082 380
true 0.250000 10240 0.010000 3 17.63867 0.053651895 172
true 0.250000 10240 0.010000 5 8.816544 0.10186885 416
true 0.250000 10240 0.010000 7 10.189304 0.08937106 348
true 0.250000 1024 0.010000 2 32.98362 0.029425941 56
true 0.250000 1024 0.010000 3 18.49543 0.051294073 276
true 0.250000 1024 0.010000 5 34.43581 0.02822004 280
true 0.250000 1024 0.010000 7 26.575758 0.036263734 172
true 0.500000 10240 0.000000 2 17.477789 0.05411903 280
true 0.500000 10240 0.000000 3 15.454733 0.060772788 180
true 0.500000 10240 0.000000 5 9.655855 0.09384512 520
true 0.500000 10240 0.000000 7 9.751237 0.09301256 284
true 0.500000 1024 0.000000 2 70.517204 0.01398265 52
true 0.500000 1024 0.000000 3 25.10822 0.038302116 180
true 0.500000 1024 0.000000 5 48.915997 0.020033658 92
true 0.500000 1024 0.000000 7 70.756966 0.013935929 56
true 0.500000 10240 0.010000 2 13.359866 0.069638535 356
true 0.500000 10240 0.010000 3 18.919298 0.05020257 160
true 0.500000 10240 0.010000 5 14.667821 0.063825086 406
true 0.500000 10240 0.010000 7 15.118592 0.06204016 276
true 0.500000 1024 0.010000 2 25.528936 0.03769469 104
true 0.500000 1024 0.010000 3 28.751816 0.033611394 140
true 0.500000 1024 0.010000 5 15.983863 0.058879416 244
true 0.500000 1024 0.010000 7 9.190644 0.09812922 296
true 0.750000 10240 0.000000 2 15.461702 0.060747057 216
true 0.750000 10240 0.000000 3 9.525572 0.09500671 420
true 0.750000 10240 0.000000 5 7.3457813 0.11982102 484
true 0.750000 10240 0.000000 7 9.841523 0.092237964 360
true 0.750000 1024 0.000000 2 22.436508 0.042668473 144
true 0.750000 1024 0.000000 3 21.305887 0.044831213 284
true 0.750000 1024 0.000000 5 55.317547 0.017756455 124
true 0.750000 1024 0.000000 7 64.37034 0.015297458 90
true 0.750000 10240 0.010000 2 11.196476 0.0819909 276
true 0.750000 10240 0.010000 3 12.721976 0.0728758 348
true 0.750000 10240 0.010000 5 14.221049 0.06569849 144
true 0.750000 10240 0.010000 7 9.865205 0.09203692 384
true 0.750000 1024 0.010000 2 17.961876 0.0527374 156
true 0.750000 1024 0.010000 3 32.609154 0.029753799 104
true 0.750000 1024 0.010000 5 63.415134 0.015524303 148
true 0.750000 1024 0.010000 7 65.4129 0.015057315 112
true 1.000000 10240 0.000000 2 32.577354 0.029781977 248
true 1.000000 10240 0.000000 3 11.207874 0.08191434 280
true 1.000000 10240 0.000000 5 7.276509 0.1208239 508
true 1.000000 10240 0.000000 7 16.4682 0.057246882 260
true 1.000000 1024 0.000000 2 35.723778 0.027230315 132
true 1.000000 1024 0.000000 3 11.784729 0.07821832 268
true 1.000000 1024 0.000000 5 46.968056 0.020847207 88
true 1.000000 1024 0.000000 7 44.326965 0.022061922 92
true 1.000000 10240 0.010000 2 14.049 0.0664496 232
true 1.000000 10240 0.010000 3 5.547256 0.15273574 540
true 1.000000 10240 0.010000 5 14.766995 0.063423626 276
true 1.000000 10240 0.010000 7 9.659677 0.093811475 320
true 1.000000 1024 0.010000 2 17.867714 0.05300059 272
true 1.000000 1024 0.010000 3 62.560143 0.01573313 44
true 1.000000 1024 0.010000 5 22.429768 0.042680748 64
true 1.000000 1024 0.010000 7 65.54186 0.015028134 74
false 1.000000 10240 0.000000 2 34.763615 0.027961379 136
false 1.000000 10240 0.000000 3 19.27613 0.049319074 100
false 1.000000 10240 0.000000 5 11.784958 0.07821692 312
false 1.000000 10240 0.000000 7 7.379371 0.11934069 444
false 1.000000 1024 0.000000 2 60.145714 0.016354376 84
false 1.000000 1024 0.000000 3 27.98893 0.034495927 168
false 1.000000 1024 0.000000 5 86.717224 0.011400269 264
false 1.000000 1024 0.000000 7 28.354206 0.03406667 152
false 1.000000 10240 0.010000 2 15.640712 0.06009358 384
false 1.000000 10240 0.010000 3 10.769923 0.08496232 428
false 1.000000 10240 0.010000 5 9.517983 0.09507526 440
false 1.000000 10240 0.010000 7 17.555368 0.053892758 308
false 1.000000 1024 0.010000 2 126.820564 0.007823467 44
false 1.000000 1024 0.010000 3 11.5444565 0.07971649 280
false 1.000000 1024 0.010000 5 26.575758 0.036263734 172
false 1.000000 1024 0.010000 7 62.35428 0.015784254 80
true 0.000000 10240 0.000000 2 31.4126 0.030852202 92
true 0.000000 10240 0.000000 3 17.415508 0.05430206 192
true 0.000000 10240 0.000000 5 12.795392 0.07248797 240
true 0.000000 10240 0.000000 7 14.604939 0.06408227 236
true 0.000000 1024 0.000000 2 45.35385 0.02157318 48
true 0.000000 1024 0.000000 3 27.24771 0.035401102 124
true 0.000000 1024 0.000000 5 46.1713 0.02119933 64
true 0.000000 1024 0.000000 7 91.542465 0.01080585 20
true 0.000000 10240 0.010000 2 15.6051 0.060222466 292
true 0.000000 10240 0.010000 3 7.490896 0.1177732 496
true 0.000000 10240 0.010000 5 9.395512 0.09619536 424
true 0.000000 10240 0.010000 7 10.235214 0.089005865 412
true 0.000000 1024 0.010000 2 30.60981 0.03163575 108
true 0.000000 1024 0.010000 3 19.68377 0.048347086 164
true 0.000000 1024 0.010000 5 60.865166 0.016164185 180
true 0.000000 1024 0.010000 7 26.258848 0.036685336 252
true 0.250000 10240 0.000000 2 26.885805 0.03586054 132
true 0.250000 10240 0.000000 3 17.124016 0.05517541 184
true 0.250000 10240 0.000000 5 8.957433 0.10042749 420
true 0.250000 10240 0.000000 7 7.11768 0.123187914 516
true 0.250000 1024 0.000000 2 32.221256 0.03010121 80
true 0.250000 1024 0.000000 3 19.349907 0.049140275 228
true 0.250000 1024 0.000000 5 23.805136 0.04031423 184
true 0.250000 1024 0.000000 7 27.977715 0.03450928 216
true 0.250000 10240 0.010000 2 13.965619 0.066819824 324
true 0.250000 10240 0.010000 3 12.047883 0.076640785 340
true 0.250000 10240 0.010000 5 13.972586 0.06678873 452
true 0.250000 10240 0.010000 7 5.2825346 0.15917143 484
true 0.250000 1024 0.010000 2 30.94601 0.031302813 100
true 0.250000 1024 0.010000 3 15.552561 0.060413614 436
true 0.250000 1024 0.010000 5 57.660072 0.01704737 148
true 0.250000 1024 0.010000 7 118.668365 0.008356428 40
true 0.500000 10240 0.000000 2 26.092342 0.0369108 124
true 0.500000 10240 0.000000 3 13.146464 0.07068904 356
true 0.500000 10240 0.000000 5 8.73124 0.10276183 424
true 0.500000 10240 0.000000 7 8.102794 0.10985638 372
true 0.500000 1024 0.000000 2 26.945715 0.03578366 82
true 0.500000 1024 0.000000 3 32.226315 0.030096628 144
true 0.500000 1024 0.000000 5 55.113033 0.017821172 128
true 0.500000 1024 0.000000 7 35.226063 0.027604435 320
true 0.500000 10240 0.010000 2 14.0021925 0.066656925 192
true 0.500000 10240 0.010000 3 9.822485 0.09240022 292
true 0.500000 10240 0.010000 5 12.241632 0.07551939 272
true 0.500000 10240 0.010000 7 9.261418 0.09745242 528
true 0.500000 1024 0.010000 2 63.963097 0.015393355 84
true 0.500000 1024 0.010000 3 17.5749 0.053836092 252
true 0.500000 1024 0.010000 5 49.610077 0.019758912 152
true 0.500000 1024 0.010000 7 65.10736 0.015126908 140
true 0.750000 10240 0.000000 2 24.280565 0.03955608 112
true 0.750000 10240 0.000000 3 11.547082 0.07969981 368
true 0.750000 10240 0.000000 5 14.590677 0.06414089 248
true 0.750000 10240 0.000000 7 8.19802 0.10871905 348
true 0.750000 1024 0.000000 2 27.8711 0.034636714 108
true 0.750000 1024 0.000000 3 19.640097 0.048449386 192
true 0.750000 1024 0.000000 5 42.356617 0.02306453 98
true 0.750000 1024 0.000000 7 42.714367 0.022875775 168
true 0.750000 10240 0.010000 2 11.924733 0.07737104 328
true 0.750000 10240 0.010000 3 13.121638 0.07081331 168
true 0.750000 10240 0.010000 5 12.8530855 0.07218608 312
true 0.750000 10240 0.010000 7 8.293971 0.107596636 444
true 0.750000 1024 0.010000 2 26.575758 0.036263734 172
true 0.750000 1024 0.010000 3 15.838389 0.0593881 280
true 0.750000 1024 0.010000 5 41.140476 0.023730155 64
true 0.750000 1024 0.010000 7 36.60281 0.026593758 196
true 1.000000 10240 0.000000 2 13.5557 0.06870161 188
true 1.000000 10240 0.000000 3 12.970678 0.07157849 280
true 1.000000 10240 0.000000 5 7.0182905 0.12471486 492
true 1.000000 10240 0.000000 7 10.524467 0.086771905 360
true 1.000000 1024 0.000000 2 27.760685 0.034769688 40
true 1.000000 1024 0.000000 3 27.263807 0.035380937 196
true 1.000000 1024 0.000000 5 25.326763 0.03798416 256
true 1.000000 1024 0.000000 7 28.834555 0.03351818 368
true 1.000000 10240 0.010000 2 8.297795 0.10755238 404
true 1.000000 10240 0.010000 3 10.391595 0.08778402 332
true 1.000000 10240 0.010000 5 12.640686 0.07331009 240
true 1.000000 10240 0.010000 7 39.822094 0.024496539 136
true 1.000000 1024 0.010000 2 18.72413 0.05069932 212
true 1.000000 1024 0.010000 3 21.640581 0.044168476 200
true 1.000000 1024 0.010000 5 15.088489 0.062156238 256
true 1.000000 1024 0.010000 7 26.584562 0.03625216 128
false 1.000000 10240 0.000000 2 30.750166 0.0314959 260
false 1.000000 10240 0.000000 3 21.88311 0.043700352 152
false 1.000000 10240 0.000000 5 13.158787 0.07062752 256
false 1.000000 10240 0.000000 7 16.788439 0.05621629 216
false 1.000000 1024 0.000000 2 46.685375 0.02097079 176
