Generation	Bias	Standardized.fitness	Adjusted.fitness	Hits
6	false	22.944654	0.041762974	0
7	false	22.944654	0.041762974	0
8	false	22.805445	0.042007197	0
9	false	22.805445	0.042007197	0
10	false	22.805445	0.042007197	0
11	false	22.805445	0.042007197	0
12	false	21.70481	0.044043534	0
13	false	22.339489	0.042845838	0
14	false	22.339489	0.042845838	0
15	false	22.339489	0.042845838	0
16	false	18.672127	0.050833344	3
17	false	18.672127	0.050833344	3
18	false	18.672127	0.050833344	3
19	false	18.672127	0.050833344	3
20	false	18.672127	0.050833344	3
21	false	18.672127	0.050833344	3
22	false	17.786663	0.05322925	4
23	false	17.17581	0.055018183	2
24	false	17.107588	0.05522547	2
25	false	17.107588	0.05522547	2
26	false	16.365276	0.057586186	3
27	false	16.365276	0.057586186	3
28	false	16.365276	0.057586186	3
29	false	15.9008665	0.059168562	4
30	false	15.9008665	0.059168562	4
31	false	15.727094	0.059783254	3
32	false	15.727094	0.059783254	3
33	false	14.566807	0.06423925	2
34	false	14.566807	0.06423925	2
35	false	15.05863	0.06227181	4
36	false	15.05863	0.06227181	4
37	false	15.045124	0.06232423	3
38	false	14.952948	0.06268434	3
39	false	14.952948	0.06268434	3
40	false	14.873133	0.06299954	3
41	false	14.577846	0.064193726	1
42	false	14.577846	0.064193726	1
43	false	14.577846	0.064193726	1
44	false	14.577846	0.064193726	1
45	false	14.577846	0.064193726	1
46	false	13.958589	0.06685123	5
47	false	13.958589	0.06685123	5
48	false	13.3686905	0.06959576	4
49	false	13.3686905	0.06959576	4
50	false	12.863721	0.07213071	6
0	false	30.473843	0.031772416	1
1	false	25.327896	0.037982527	1
2	false	25.066023	0.03836412	0
3	false	25.327896	0.037982527	1
4	false	24.344542	0.039456226	2
5	false	24.21815	0.03965398	1
6	false	24.062513	0.03990023	1
7	false	22.1514	0.043193933	1
8	false	16.492102	0.05716866	0
9	false	15.890828	0.059203733	1
10	false	13.604376	0.06847263	1
11	false	13.586763	0.0685553	1
12	false	11.101012	0.08263771	4
13	false	10.613649	0.08610558	3
14	false	10.263421	0.08878297	3
15	false	9.879524	0.091915786	6
16	false	9.879524	0.091915786	6
17	false	8.349012	0.10696317	2
18	false	7.166853	0.12244619	4
19	false	7.166853	0.12244619	4
20	false	7.166735	0.12244796	4
21	false	6.8605123	0.12721817	8
22	false	5.6314654	0.15079623	5
23	false	5.5907035	0.15172887	4
24	false	4.064065	0.19746982	5
25	false	2.4675071	0.28839162	11
26	false	2.4675071	0.28839162	11
27	false	2.4675071	0.28839162	11
28	false	2.4675071	0.28839162	11
29	false	2.4195883	0.29243287	10
30	false	2.0773888	0.3249508	11
31	false	1.9412463	0.33999193	12
32	false	1.9412463	0.33999193	12
33	false	1.9084382	0.34382716	12
34	false	1.9084382	0.34382716	12
35	false	1.8351649	0.35271317	15
36	false	1.8351649	0.35271317	15
37	false	1.8351649	0.35271317	15
38	false	1.6934695	0.37126836	21
39	false	1.6934695	0.37126836	21
40	false	1.6863308	0.37225497	17
41	false	1.6480144	0.37764144	15
42	false	1.6480144	0.37764144	15
43	false	1.6480144	0.37764144	15
44	false	1.6244504	0.38103214	19
45	false	1.6123866	0.38279173	19
46	false	1.5612402	0.39043584	21
47	false	1.5806403	0.38750073	19
48	false	1.5545146	0.3914638	27
49	false	1.5365684	0.3942334	19
50	false	1.5292422	0.39537537	24
0	false	26.406067	0.036488272	0
1	false	25.058504	0.038375188	1
2	false	25.058504	0.038375188	1
3	false	24.676731	0.038945768	1
4	false	22.974522	0.041710947	0
5	false	22.974522	0.041710947	0
6	false	22.974522	0.041710947	0
7	false	22.109926	0.04327145	2
8	false	20.274475	0.047004685	1
9	false	21.462069	0.0445195	1
10	false	14.4978	0.06452529	3
11	false	14.4978	0.06452529	3
12	false	14.001781	0.06665875	2
13	false	14.001781	0.06665875	2
14	false	17.62266	0.053698022	2
15	false	17.357008	0.05447511	2
16	false	16.189932	0.058173586	1
17	false	14.979964	0.062578365	2
18	false	14.887931	0.06294086	3
19	false	14.114864	0.06616004	4
20	false	14.095101	0.06624666	4
21	false	12.876773	0.072062865	3
22	false	12.876773	0.072062865	3
23	false	12.519991	0.07396454	3
24	false	12.34174	0.074952744	3
25	false	12.085804	0.07641869	3
26	false	12.085804	0.07641869	3
27	false	11.835388	0.0779096	3
28	false	11.723	0.07859782	4
29	false	9.8334055	0.092307076	2
30	false	9.796601	0.09262174	2
31	false	9.796601	0.09262174	2
32	false	9.796601	0.09262174	2
33	false	9.597141	0.094365075	4
34	false	8.680245	0.103303164	4
35	false	8.680245	0.103303164	4
36	false	8.680245	0.103303164	4
37	false	8.48278	0.1054543	3
38	false	7.7126994	0.11477499	3
39	false	7.3347583	0.11997948	3
40	false	7.3347583	0.11997948	3
41	false	6.8643856	0.12715551	2
42	false	6.658274	0.13057773	5
43	false	5.8833103	0.14527893	4
44	false	5.8833103	0.14527893	4
45	false	5.8609366	0.1457527	4
46	false	5.842874	0.14613743	4
47	false	5.47344	0.15447737	5
48	false	5.450107	0.15503618	5
49	false	5.450107	0.15503618	5
50	false	5.450107	0.15503618	5
0	false	24.629065	0.039018203	1
1	false	24.629065	0.039018203	1
2	false	24.737326	0.038854077	2
3	false	24.737326	0.038854077	2
4	false	23.093168	0.04150554	2
5	false	22.991463	0.041681495	0
6	false	22.991463	0.041681495	0
7	false	13.752091	0.067787	3
8	false	12.069833	0.076512076	3
9	false	11.437153	0.08040425	5
10	false	10.816522	0.08462727	2
11	false	9.597339	0.09436332	4
12	false	9.69433	0.09350749	3
13	false	9.010071	0.0998994	4
14	false	8.28854	0.10765955	7
15	false	6.6790967	0.13022365	4
16	false	4.9751005	0.1673612	7
17	false	4.9751005	0.1673612	7
18	false	4.3623543	0.18648526	6
19	false	4.3623543	0.18648526	6
20	false	4.3623543	0.18648526	6
21	false	4.137015	0.19466558	6
22	false	4.137015	0.19466558	6
23	false	4.128968	0.19497101	6
24	false	4.128968	0.19497101	6
25	false	3.8433187	0.20646998	7
26	false	3.632975	0.21584402	5
27	false	3.8433187	0.20646998	7
28	false	3.6662493	0.21430488	8
29	false	3.6662493	0.21430488	8
30	false	3.6179352	0.216547	12
31	false	3.5674279	0.21894161	13
32	false	3.5674279	0.21894161	13
33	false	3.4933481	0.2225512	16
34	false	3.3633738	0.22918046	8
35	false	3.075926	0.24534303	11
36	false	3.0634246	0.24609783	8
37	false	3.0634246	0.24609783	8
38	false	2.976863	0.25145447	16
39	false	2.976863	0.25145447	16
40	false	2.8731697	0.25818646	13
41	false	2.8731697	0.25818646	13
42	false	2.1492817	0.31753272	21
43	false	2.1492817	0.31753272	21
44	false	2.1492817	0.31753272	21
45	false	2.1492817	0.31753272	21
46	false	2.0470407	0.3281873	21
47	false	2.0470407	0.3281873	21
48	false	2.0470407	0.3281873	21
49	false	2.0430326	0.32861954	21
50	false	2.0470407	0.3281873	21
0	false	22.322018	0.04287794	1
1	false	23.149778	0.04140825	1
2	false	23.149778	0.04140825	1
3	false	21.554804	0.044336453	2
4	false	17.521206	0.053992163	3
5	false	17.521206	0.053992163	3
6	false	17.547762	0.05391486	3
7	false	17.465597	0.05415476	3
8	false	17.97267	0.052707396	2
9	false	16.691607	0.05652398	3
10	false	16.108137	0.058451716	2
11	false	15.451396	0.06078511	1
12	false	15.200968	0.061724707	3
13	false	15.112219	0.0620647	4
14	false	13.418018	0.069357656	3
15	false	13.418018	0.069357656	3
16	false	13.03151	0.07126816	3
17	false	13.03151	0.07126816	3
18	false	12.971285	0.07157538	6
19	false	12.111605	0.076268315	2
20	false	10.014199	0.090791896	2
21	false	9.68786	0.0935641	2
22	false	8.556451	0.104641356	4
23	false	6.1980867	0.1389258	4
24	false	6.1980867	0.1389258	4
25	false	5.5881906	0.15178674	6
26	false	5.5881906	0.15178674	6
27	false	5.52653	0.15322079	5
28	false	5.515724	0.15347488	5
29	false	3.666516	0.21429262	4
30	false	3.6017191	0.2173101	5
31	false	3.4862869	0.22290148	7
32	false	3.4862869	0.22290148	7
33	false	3.4830306	0.22306341	4
34	false	3.0382981	0.24762906	11
35	false	3.0253294	0.24842687	10
36	false	3.0253294	0.24842687	10
37	false	2.863084	0.25886053	10
38	false	2.7813663	0.26445466	9
39	false	2.5533617	0.28142366	9
40	false	2.3963726	0.29443178	11
41	false	2.3963726	0.29443178	11
42	false	2.3963726	0.29443178	11
43	false	2.3963726	0.29443178	11
44	false	2.3963726	0.29443178	11
45	false	2.252749	0.30743226	10
46	false	2.252749	0.30743226	10
47	false	2.0051653	0.3327604	8
48	false	1.8603957	0.34960198	13
49	false	1.8603957	0.34960198	13
50	false	1.5869449	0.38655633	16
0	false	24.203543	0.03967696	0
1	false	24.203543	0.03967696	0
2	false	24.07139	0.039886102	1
3	false	24.203543	0.03967696	0
4	false	23.488714	0.04083514	1
5	false	23.331526	0.041098945	0
6	false	20.95767	0.045542173	0
7	false	20.95767	0.045542173	0
8	false	21.222279	0.044999886	1
9	false	21.215458	0.045013703	1
10	false	19.941713	0.047751583	1
11	false	19.941713	0.047751583	1
12	false	19.941713	0.047751583	1
13	false	19.941713	0.047751583	1
14	false	16.945301	0.055724893	0
15	false	16.75656	0.056317218	0
16	false	15.568365	0.060355984	4
17	false	15.568365	0.060355984	4
18	false	15.997688	0.058831528	0
19	false	15.508939	0.06057325	0
20	false	14.578616	0.06419055	1
21	false	14.0029125	0.06665372	1
22	false	12.331129	0.0750124	3
23	false	10.820958	0.08459551	4
24	false	10.820958	0.08459551	4
25	false	8.632304	0.10381732	1
26	false	8.632304	0.10381732	1
27	false	7.9778767	0.11138491	1
28	false	7.7489214	0.114299804	1
29	false	5.7730513	0.14764394	4
30	false	5.7730513	0.14764394	4
31	false	5.6934657	0.14939943	5
32	false	5.6934357	0.1494001	5
33	false	5.67249	0.14986908	5
34	false	5.264852	0.15962069	3
35	false	5.264852	0.15962069	3
36	false	5.0679183	0.16480117	2
37	false	4.876933	0.17015678	4
38	false	4.7976184	0.17248462	6
39	false	4.7976184	0.17248462	6
40	false	4.790974	0.17268252	6
41	false	4.5688825	0.17956924	5
42	false	4.064225	0.19746357	4
43	false	4.064225	0.19746357	4
44	false	3.9335105	0.20269541	7
45	false	3.7214272	0.21180038	7
46	false	3.7214272	0.21180038	7
47	false	3.7214272	0.21180038	7
48	false	3.2996666	0.23257618	8
49	false	3.2996666	0.23257618	8
50	false	3.2700472	0.23418945	5
0	false	25.719263	0.03742618	0
1	false	25.719263	0.03742618	0
2	false	25.719263	0.03742618	0
3	false	25.719263	0.03742618	0
4	false	24.016775	0.039973177	1
5	false	24.016775	0.039973177	1
6	false	24.016775	0.039973177	1
7	false	23.78115	0.04035325	1
8	false	24.013374	0.039978612	0
9	false	23.978926	0.040033747	1
10	false	23.492723	0.04082845	2
11	false	16.197786	0.058147017	1
12	false	16.197786	0.058147017	1
13	false	15.157885	0.06188929	2
14	false	15.157885	0.06188929	2
15	false	14.924626	0.062795825	0
16	false	14.090139	0.06626844	2
17	false	14.020095	0.06657748	3
18	false	13.418456	0.069355555	3
19	false	13.008967	0.07138285	2
20	false	12.884154	0.072024554	1
21	false	12.884154	0.072024554	1
22	false	12.596848	0.07354646	2
23	false	11.951264	0.077212535	1
24	false	11.325496	0.08113264	1
25	false	11.325496	0.08113264	1
26	false	10.884828	0.08414089	2
27	false	10.884828	0.08414089	2
28	false	10.851076	0.08438052	1
29	false	10.432573	0.08746937	2
30	false	10.368497	0.087962374	2
31	false	9.9380045	0.09142435	2
32	false	9.9380045	0.09142435	2
33	false	9.9380045	0.09142435	2
34	false	9.333576	0.09677192	1
35	false	7.7106743	0.114801675	5
36	false	7.7106743	0.114801675	5
37	false	5.7833676	0.14741941	5
38	false	5.7833676	0.14741941	5
39	false	5.7833676	0.14741941	5
40	false	5.7833676	0.14741941	5
41	false	5.580634	0.15196104	4
42	false	5.580634	0.15196104	4
43	false	5.5038166	0.15375587	7
44	false	5.5038166	0.15375587	7
45	false	5.4840803	0.15422387	5
46	false	5.409263	0.15602417	5
47	false	5.2647033	0.15962447	4
48	false	5.242641	0.16018862	4
49	false	5.08347	0.16437986	4
50	false	5.043298	0.16547257	5
0	false	26.549294	0.036298573	1
1	false	24.281166	0.039555136	0
2	false	23.234713	0.041263126	1
3	false	21.790333	0.043878254	0
4	false	22.526152	0.04250589	0
5	false	22.526152	0.04250589	0
6	false	21.475437	0.044493016	0
7	false	21.475437	0.044493016	0
8	false	21.11266	0.045222964	1
9	false	20.567146	0.046366822	0
10	false	20.340988	0.046858188	2
11	false	19.390816	0.04904169	2
12	false	17.688965	0.05350751	1
13	false	14.102561	0.066213936	3
14	false	10.459193	0.08726618	2
15	false	11.204701	0.08193564	2
16	false	6.9512467	0.12576644	4
17	false	7.4882746	0.11780957	5
18	false	4.564387	0.17971432	13
19	false	4.56817	0.17959222	10
20	false	4.5416946	0.18045022	9
21	false	4.2171593	0.19167519	11
22	false	4.187057	0.19278754	6
23	false	3.1554515	0.24064772	13
24	false	3.8746207	0.20514418	14
25	false	3.849107	0.20622355	8
26	false	3.3061686	0.232225	5
27	false	2.937359	0.25397733	12
28	false	2.8370569	0.26061642	8
29	false	2.8370569	0.26061642	8
30	false	2.8370569	0.26061642	8
31	false	2.6104577	0.2769732	11
32	false	2.5808775	0.27926114	12
33	false	2.5550675	0.2812886	14
34	false	2.4356756	0.29106358	14
35	false	2.4356756	0.29106358	14
36	false	2.4293635	0.2915993	13
37	false	2.3333075	0.30000234	9
38	false	2.0518723	0.3276677	12
39	false	2.0056322	0.33270872	13
40	false	1.892682	0.34569994	12
41	false	1.851741	0.350663	12
42	false	1.851741	0.350663	12
43	false	1.6370192	0.37921605	16
44	false	1.6370192	0.37921605	16
45	false	1.6383774	0.37902084	16
46	false	1.6322726	0.37989986	12
47	false	1.6322726	0.37989986	12
48	false	1.5858092	0.38672614	16
49	false	1.2284873	0.4487349	17
50	false	1.2284873	0.4487349	17
0	false	24.292353	0.039537642	0
1	false	22.665384	0.04225581	0
2	false	22.665384	0.04225581	0
3	false	20.640142	0.046210416	1
4	false	20.640142	0.046210416	1
5	false	18.690708	0.050785374	2
6	false	18.51374	0.051245943	3
7	false	15.268849	0.061467167	2
8	false	14.694333	0.06371727	2
9	false	13.578082	0.06859613	3
10	false	13.578082	0.06859613	3
11	false	13.578082	0.06859613	3
12	false	12.741921	0.07277003	3
13	false	12.364287	0.074826285	4
14	false	12.364287	0.074826285	4
15	false	12.364287	0.074826285	4
16	false	12.364287	0.074826285	4
17	false	11.46479	0.08022598	3
18	false	11.774908	0.07827845	3
19	false	12.051578	0.07661909	3
20	false	12.2941265	0.07522119	3
21	false	12.2941265	0.07522119	3
22	false	12.0609	0.0765644	3
23	false	11.900666	0.07751538	5
24	false	11.828915	0.07794892	1
25	false	11.737301	0.07850957	5
26	false	11.737013	0.07851134	5
27	false	11.694919	0.07877167	5
28	false	11.458926	0.08026374	4
29	false	11.395839	0.080672234	3
30	false	11.383246	0.080754265	4
31	false	11.392933	0.08069115	3
32	false	11.392933	0.08069115	3
33	false	11.1320715	0.08242615	3
34	false	11.1320715	0.08242615	3
35	false	11.066898	0.08287134	5
36	false	11.066898	0.08287134	5
37	false	10.544308	0.086622775	6
38	false	10.418757	0.087575205	3
39	false	10.418757	0.087575205	3
40	false	10.258456	0.08882213	4
41	false	10.242865	0.0889453	2
42	false	9.604899	0.09429604	4
43	false	9.063563	0.09936838	5
44	false	9.063563	0.09936838	5
45	false	8.863826	0.10138054	4
46	false	8.863826	0.10138054	4
47	false	8.821572	0.10181669	3
48	false	6.331962	0.13638914	11
49	false	6.331962	0.13638914	11
50	false	6.331962	0.13638914	11
0	false	25.610641	0.03757895	1
1	false	25.610641	0.03757895	1
2	false	21.947449	0.043577828	1
3	false	21.779701	0.04389873	0
4	false	21.779701	0.04389873	0
5	false	21.6717	0.044107854	0
6	false	21.633974	0.04418137	1
7	false	21.496561	0.044451237	0
8	false	19.27459	0.049322825	2
9	false	19.987022	0.047648493	0
10	false	19.752825	0.048186213	1
11	false	19.298727	0.049264174	1
12	false	18.904701	0.050239388	1
13	false	17.39161	0.05437262	0
14	false	16.914333	0.055821225	2
15	false	16.194145	0.058159333	0
16	false	14.278028	0.06545348	2
17	false	14.228107	0.06566804	1
18	false	13.39892	0.069449656	0
19	false	12.587058	0.07359945	4
20	false	11.355973	0.08093251	2
21	false	10.987437	0.083420664	7
22	false	10.248626	0.08889975	1
23	false	9.215688	0.09788866	6
24	false	9.215688	0.09788866	6
25	false	9.215688	0.09788866	6
26	false	8.5970955	0.104198195	6
27	false	8.5970955	0.104198195	6
28	false	7.4404464	0.118477136	11
29	false	7.4252744	0.118690506	13
30	false	7.4217286	0.11874048	13
31	false	7.4163084	0.11881694	13
32	false	7.055589	0.1241374	5
33	false	6.44632	0.13429452	4
34	false	4.452467	0.18340322	14
35	false	4.452467	0.18340322	14
36	false	4.452467	0.18340322	14
37	false	4.3052335	0.18849312	4
38	false	4.279531	0.18941076	6
39	false	4.279531	0.18941076	6
40	false	4.279531	0.18941076	6
41	false	4.279531	0.18941076	6
42	false	3.8508558	0.20614919	15
43	false	4.1628394	0.19369186	16
44	false	2.4526513	0.2896325	12
45	false	2.4526513	0.2896325	12
46	false	2.415438	0.2927882	11
47	false	2.415438	0.2927882	11
48	false	2.3464043	0.2988282	14
49	false	2.0877934	0.32385588	13
50	false	2.0006785	0.33325794	12
0	false	24.040361	0.039935526	0
1	false	24.040361	0.039935526	0
2	false	23.906088	0.040150825	1
3	false	21.303001	0.044837013	1
4	false	20.51189	0.04648592	1
5	false	20.51189	0.04648592	1
6	false	17.440369	0.05422885	3
7	false	15.447674	0.060798872	4
8	false	15.447674	0.060798872	4
9	false	15.669801	0.059988722	2
10	false	15.360369	0.061123315	3
11	false	15.360369	0.061123315	3
12	false	9.063531	0.0993687	3
13	false	9.063531	0.0993687	3
14	false	9.063531	0.0993687	3
15	false	9.063531	0.0993687	3
16	false	8.029777	0.110744715	5
17	false	8.029777	0.110744715	5
18	false	7.2167253	0.121702984	4
19	false	6.5195317	0.13298701	4
20	false	6.5146236	0.13307387	9
21	false	6.518085	0.1330126	5
22	false	5.702508	0.14919788	7
23	false	5.2755427	0.15934877	4
24	false	5.2755427	0.15934877	4
25	false	5.267526	0.15955259	7
26	false	5.074321	0.16462746	10
27	false	5.0575867	0.16508225	13
28	false	4.62498	0.17777841	8
29	false	4.62498	0.17777841	8
30	false	4.4192877	0.1845261	9
31	false	4.4192877	0.1845261	9
32	false	4.258993	0.19015047	4
33	false	4.0762706	0.19699502	6
34	false	4.0762706	0.19699502	6
35	false	3.9196634	0.20326594	7
36	false	3.822575	0.20735809	8
37	false	3.5678968	0.21891913	9
38	false	3.3114803	0.23193888	8
39	false	3.3114803	0.23193888	8
40	false	3.3114803	0.23193888	8
41	false	3.2613695	0.23466633	9
42	false	3.132115	0.24200682	10
43	false	3.132115	0.24200682	10
44	false	3.076178	0.24532785	20
45	false	2.9267993	0.25466034	19
46	false	2.9267993	0.25466034	19
47	false	2.9267993	0.25466034	19
48	false	2.9236674	0.2548636	21
49	false	2.9267993	0.25466034	19
50	false	2.9216444	0.25499508	19
0	false	25.409042	0.037865818	2
1	false	20.849579	0.04576747	2
2	false	20.849579	0.04576747	2
3	false	23.92447	0.040121213	2
4	false	19.632164	0.048468012	2
5	false	19.632164	0.048468012	2
6	false	20.667599	0.04615186	0
7	false	20.000204	0.047618587	0
8	false	18.933266	0.050167393	0
9	false	18.49788	0.051287625	1
10	false	18.261234	0.051917754	1
11	false	17.472076	0.054135766	0
12	false	16.37347	0.057559025	0
13	false	16.418953	0.05740873	1
14	false	15.400662	0.06097315	2
15	false	14.350008	0.06514654	2
16	false	14.259054	0.06553486	1
17	false	11.484316	0.08010051	3
18	false	11.484246	0.08010095	3
19	false	11.444394	0.08035747	2
20	false	11.268628	0.0815087	1
21	false	11.0949135	0.08267938	1
22	false	9.984889	0.091034144	3
23	false	9.951654	0.091310404	2
24	false	9.160481	0.09842053	1
25	false	9.114285	0.09887006	2
26	false	8.555551	0.10465122	2
27	false	8.258875	0.10800448	4
28	false	7.922058	0.112081766	3
29	false	7.3906107	0.119180836	4
30	false	7.41347	0.11885703	4
31	false	7.1015525	0.12343313	6
32	false	7.1015525	0.12343313	6
33	false	6.94197	0.12591335	4
34	false	6.874252	0.12699619	4
35	false	6.7675242	0.12874115	5
36	false	6.6854486	0.13011602	4
37	false	6.6778164	0.13024537	4
38	false	6.2510123	0.13791178	8
39	false	6.2510123	0.13791178	8
40	false	6.2510123	0.13791178	8
41	false	6.11701	0.14050844	5
42	false	6.11701	0.14050844	5
43	false	5.855868	0.14586045	6
44	false	5.851518	0.14595306	6
45	false	5.851518	0.14595306	6
46	false	5.8076725	0.14689308	3
47	false	5.5392604	0.1529225	7
48	false	5.505353	0.15371956	4
49	false	5.399498	0.15626226	7
50	false	5.505353	0.15371956	4
0	false	23.419289	0.040951233	2
1	false	24.55907	0.039125055	0
2	false	24.43319	0.039318703	0
3	false	24.195807	0.039689146	0
4	false	23.64087	0.040582985	1
5	false	23.508373	0.040802382	2
6	false	19.845098	0.04797291	3
7	false	17.337652	0.05453261	2
8	false	19.028076	0.04992991	3
9	false	21.820763	0.043819744	1
10	false	20.8537	0.04575884	1
11	false	19.826046	0.048016798	0
12	false	18.105762	0.052340228	0
13	false	18.105762	0.052340228	0
14	false	14.343204	0.06517544	5
15	false	14.343204	0.06517544	5
16	false	14.343204	0.06517544	5
17	false	14.343204	0.06517544	5
18	false	14.3256645	0.065250024	5
19	false	13.007463	0.07139051	3
20	false	13.007463	0.07139051	3
21	false	12.163158	0.07596961	1
22	false	7.591901	0.11638868	4
23	false	7.591901	0.11638868	4
24	false	6.735377	0.12927619	3
25	false	6.735377	0.12927619	3
26	false	6.735377	0.12927619	3
27	false	6.735377	0.12927619	3
28	false	6.735377	0.12927619	3
29	false	6.322776	0.13656023	4
30	false	5.1868753	0.16163248	2
31	false	5.1868753	0.16163248	2
32	false	5.1868753	0.16163248	2
33	false	5.049734	0.16529652	3
34	false	5.049734	0.16529652	3
35	false	4.4478927	0.18355721	4
36	false	4.4478927	0.18355721	4
37	false	4.4478927	0.18355721	4
38	false	4.3696294	0.1862326	6
39	false	4.1244836	0.19514161	4
40	false	3.9859772	0.20056249	8
41	false	3.9859772	0.20056249	8
42	false	3.911465	0.20360525	8
43	false	3.911465	0.20360525	8
44	false	3.4682217	0.22380269	4
45	false	3.3533828	0.2297064	4
46	false	3.3533828	0.2297064	4
47	false	3.3533828	0.2297064	4
48	false	2.9384265	0.25390851	8
49	false	2.8837972	0.25747997	3
50	false	2.554949	0.28129798	6
0	false	24.438406	0.039310638	0
1	false	24.438406	0.039310638	0
2	false	24.438406	0.039310638	0
3	false	24.438406	0.039310638	0
4	false	24.104969	0.039832752	2
5	false	18.691544	0.05078322	2
6	false	21.493969	0.04445636	3
7	false	21.364292	0.044714134	2
8	false	20.184607	0.047204085	2
9	false	18.087662	0.052389864	2
10	false	17.843939	0.05306746	2
11	false	17.514685	0.05401118	3
12	false	15.776748	0.059606306	2
13	false	14.530739	0.06438844	2
14	false	14.135393	0.0660703	4
15	false	6.5235367	0.13291621	6
16	false	5.5706406	0.15219216	4
17	false	5.5642095	0.15234128	4
18	false	5.5642095	0.15234128	4
19	false	5.5328755	0.15307195	3
20	false	5.128535	0.16317114	11
21	false	5.128535	0.16317114	11
22	false	5.128535	0.16317114	11
23	false	4.936888	0.1684384	5
24	false	4.921495	0.16887628	6
25	false	4.86552	0.17048787	7
26	false	4.2797027	0.1894046	3
27	false	3.4822984	0.22309983	7
28	false	3.4765894	0.22338435	7
29	false	3.3799863	0.22831121	10
30	false	3.3050835	0.23228355	9
31	false	3.1658437	0.2400474	10
32	false	3.1658437	0.2400474	10
33	false	2.7562132	0.26622558	11
34	false	2.7562132	0.26622558	11
35	false	2.665556	0.27280992	11
36	false	2.550099	0.28168228	10
37	false	2.550099	0.28168228	10
38	false	2.5405297	0.2824436	11
39	false	2.5013163	0.28560686	10
40	false	2.1112826	0.32141086	15
41	false	2.1078215	0.32176882	13
42	false	2.027179	0.33034056	13
43	false	1.8544632	0.35032856	16
44	false	1.7974304	0.3574709	14
45	false	1.7974304	0.3574709	14
46	false	1.7974304	0.3574709	14
47	false	1.7167464	0.36808735	19
48	false	1.5706688	0.38900384	22
49	false	1.5706688	0.38900384	22
50	false	1.4053915	0.41573274	17
0	false	27.691324	0.03485374	1
1	false	26.80678	0.03596245	0
2	false	25.581581	0.037620034	1
3	false	24.422037	0.03933595	0
4	false	20.422642	0.046679582	1
5	false	21.0451	0.045361556	1
6	false	17.04558	0.05541523	3
7	false	18.182304	0.05213138	1
8	false	13.019421	0.07132962	2
9	false	15.3904705	0.06101106	2
10	false	15.126457	0.0620099	1
11	false	14.127495	0.0661048	1
12	false	13.983683	0.06673927	2
13	false	13.81958	0.06747829	2
14	false	12.242263	0.07551579	2
15	false	12.318044	0.0750861	2
16	false	12.197863	0.07576984	1
17	false	11.465544	0.08022113	2
18	false	11.312284	0.081219696	2
19	false	8.926256	0.100742914	3
20	false	8.926256	0.100742914	3
21	false	8.926256	0.100742914	3
22	false	8.926256	0.100742914	3
23	false	8.31425	0.107362375	1
24	false	5.4287705	0.15555073	2
25	false	5.4287705	0.15555073	2
26	false	5.4287705	0.15555073	2
27	false	6.1152935	0.14054234	1
28	false	5.715214	0.14891559	7
29	false	5.5681195	0.15225057	4
30	false	3.9364855	0.20257327	9
31	false	5.31788	0.15828094	15
32	false	4.8033705	0.17231366	8
33	false	5.1689515	0.1621021	16
34	false	4.852648	0.17086284	16
35	false	4.6845136	0.17591655	4
36	false	4.6845136	0.17591655	4
37	false	4.6845136	0.17591655	4
38	false	4.6288853	0.17765507	4
39	false	4.327644	0.18770023	3
40	false	3.8342175	0.20685871	3
41	false	3.772827	0.20951943	9
42	false	3.772827	0.20951943	9
43	false	3.6400096	0.21551678	6
44	false	3.6400096	0.21551678	6
45	false	3.6400096	0.21551678	6
46	false	3.3809843	0.2282592	5
47	false	3.6400096	0.21551678	6
48	false	3.6163814	0.21661988	7
49	false	3.6163814	0.21661988	7
50	false	2.9165947	0.25532383	10
0	false	23.480368	0.04084906	2
1	false	23.480368	0.04084906	2
2	false	23.480368	0.04084906	2
3	false	23.480368	0.04084906	2
4	false	19.968754	0.047690008	3
5	false	19.984047	0.04765525	3
6	false	18.99465	0.05001338	1
7	false	17.923903	0.052843224	2
8	false	18.021778	0.05257132	1
9	false	18.600027	0.05102034	1
10	false	17.73555	0.05337447	1
11	false	16.44019	0.057338826	2
12	false	16.44019	0.057338826	2
13	false	15.872966	0.0592664	3
14	false	12.802927	0.0724484	6
15	false	10.872775	0.08422631	6
16	false	10.872775	0.08422631	6
17	false	10.872775	0.08422631	6
18	false	10.694384	0.08551113	4
19	false	10.694384	0.08551113	4
20	false	9.931115	0.091481976	7
21	false	9.931115	0.091481976	7
22	false	9.640952	0.09397655	6
23	false	9.744671	0.0930694	10
24	false	9.606888	0.09427836	4
25	false	9.397392	0.096177965	11
26	false	9.606888	0.09427836	4
27	false	9.190878	0.09812697	3
28	false	9.190878	0.09812697	3
29	false	8.749583	0.102568485	8
30	false	8.500529	0.105257295	2
31	false	8.525344	0.104983084	3
32	false	6.974868	0.12539393	9
33	false	6.974868	0.12539393	9
34	false	6.6426725	0.13084428	4
35	false	6.6426725	0.13084428	4
36	false	6.6426725	0.13084428	4
37	false	6.2980995	0.13702197	11
38	false	6.1819186	0.13923857	15
39	false	6.1819186	0.13923857	15
40	false	5.878096	0.14538907	19
41	false	5.36942	0.15700017	11
42	false	5.36942	0.15700017	11
43	false	4.72094	0.17479645	5
44	false	4.6503477	0.17698026	7
45	false	4.2846794	0.18922624	15
